year,month,carrier_name,airport_abbr,airport_name,city,state,total_number_flights,air_carrier_delay,weather_delay,national_aviation_system_delay,sercurity_delay,aircraft_arriving_late,flight_cancelled,flight_diverted
2018,December,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,141.0,8.79,0.0,10.97,0.0,7.24,0.0,0.0
2018,December,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2287.0,76.68,5.51,123.4,0.0,61.41,2.0,4.0
2018,December,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,34.0,7.07,0.0,2.95,0.0,0.98,0.0,0.0
2018,December,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,78.0,22.34,0.45,0.0,0.0,3.22,0.0,0.0
2018,December,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,87.0,1.92,0.0,7.79,0.0,3.29,0.0,0.0
2018,December,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,710.0,31.18,5.03,67.09,0.0,34.7,2.0,6.0
2018,December,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,780.0,41.93,3.85,66.99,0.0,51.23,1.0,1.0
2018,December,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,911.0,83.04,1.62,61.97,0.0,86.37,0.0,1.0
2019,January,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,558.0,37.91,7.81,25.45,0.31,26.52,6.0,4.0
2019,January,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,5064.0,149.04,26.32,369.9,3.18,188.55,58.0,6.0
2019,January,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,147.0,12.49,1.67,12.71,0.0,7.12,3.0,0.0
2019,January,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2176.0,74.54,12.68,113.3,1.0,74.47,2.0,2.0
2019,January,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,40.0,0.21,0.0,1.0,0.0,3.79,0.0,0.0
2019,January,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,68.0,28.17,0.0,0.0,1.47,4.36,0.0,0.0
2019,January,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,103.0,4.52,0.0,6.71,0.0,1.78,0.0,0.0
2019,January,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,563.0,13.71,2.35,19.98,1.0,30.96,5.0,1.0
2019,January,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,645.0,30.61,7.2,35.09,0.0,49.1,7.0,2.0
2019,January,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,863.0,50.68,3.11,39.3,0.06,53.85,10.0,1.0
2019,February,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,516.0,43.73,7.4,57.07,0.0,34.8,23.0,5.0
2019,February,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,4813.0,190.25,33.45,612.98,1.74,417.57,268.0,35.0
2019,February,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,132.0,9.47,0.74,25.29,0.0,7.5,3.0,0.0
2019,February,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1958.0,97.26,12.54,183.14,0.0,143.05,2.0,14.0
2019,February,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,31.0,2.19,0.16,1.95,0.0,3.7,0.0,0.0
2019,February,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,56.0,15.51,0.0,0.0,0.0,6.49,0.0,0.0
2019,February,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,85.0,4.98,3.17,15.25,0.0,4.59,2.0,0.0
2019,February,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,510.0,11.66,7.46,46.39,0.0,24.49,31.0,3.0
2019,February,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,556.0,23.01,2.74,63.39,0.0,44.86,12.0,6.0
2019,February,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,755.0,67.64,1.93,63.12,0.0,68.32,37.0,4.0
2019,March,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,581.0,46.69,2.56,23.97,0.0,52.78,20.0,1.0
2019,March,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,5622.0,202.44,14.04,380.77,1.31,259.45,39.0,6.0
2019,March,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,164.0,5.38,0.61,5.34,0.0,7.68,0.0,0.0
2019,March,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2351.0,95.36,6.36,100.61,0.0,108.67,3.0,4.0
2019,March,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,25.0,1.2,0.0,0.0,0.0,3.8,1.0,0.0
2019,March,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,62.0,15.06,0.3,0.0,0.0,2.64,0.0,0.0
2019,March,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,93.0,0.89,0.0,4.09,0.0,3.02,0.0,0.0
2019,March,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,658.0,16.33,2.24,31.29,0.0,45.14,1.0,1.0
2019,March,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,700.0,37.72,3.92,60.9,0.0,63.46,6.0,0.0
2019,March,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,869.0,70.24,1.5,26.41,0.0,58.85,58.0,0.0
2019,April,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,564.0,57.5,5.81,32.59,0.0,53.1,16.0,0.0
2019,April,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,5576.0,201.78,10.96,485.29,0.73,216.24,36.0,0.0
2019,April,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,168.0,11.27,0.43,22.03,0.0,8.27,0.0,0.0
2019,April,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2274.0,84.47,5.08,127.09,1.0,64.35,0.0,4.0
2019,April,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,28.0,2.47,0.0,1.81,0.0,0.72,1.0,0.0
2019,April,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,60.0,26.06,0.0,0.0,0.0,5.94,0.0,0.0
2019,April,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,90.0,2.52,0.0,7.8,0.0,3.68,1.0,0.0
2019,April,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,548.0,11.8,0.0,31.57,0.0,14.63,1.0,0.0
2019,April,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,798.0,46.0,4.31,99.93,0.0,58.75,7.0,0.0
2019,April,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,891.0,83.48,2.9,59.34,2.38,86.9,26.0,0.0
2019,May,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,82.0,10.72,0.78,4.25,0.0,13.25,1.0,0.0
2019,May,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,62.0,23.57,0.84,0.0,1.62,8.96,0.0,0.0
2019,May,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,273.0,15.97,0.76,38.42,0.0,32.85,9.0,0.0
2019,May,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,573.0,15.94,2.57,26.15,0.0,12.34,0.0,2.0
2019,May,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,825.0,52.5,8.41,71.62,0.0,63.46,4.0,0.0
2019,May,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,932.0,89.81,0.11,37.74,0.0,106.34,5.0,0.0
2019,May,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,690.0,76.8,15.37,57.82,0.18,88.82,18.0,2.0
2019,May,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,5961.0,196.2,16.42,444.89,2.79,281.7,22.0,6.0
2019,May,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,187.0,6.32,1.0,12.54,0.0,10.15,0.0,1.0
2019,May,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2494.0,87.8,13.41,119.01,0.29,102.49,0.0,3.0
2019,June,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,764.0,124.31,16.28,61.7,0.0,101.71,43.0,0.0
2019,June,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,6109.0,245.22,34.27,519.32,6.44,308.76,49.0,6.0
2019,June,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,206.0,11.37,0.78,13.12,0.0,11.73,1.0,0.0
2019,June,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2910.0,168.01,11.66,149.9,0.0,152.44,2.0,1.0
2019,June,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,89.0,17.63,1.13,15.54,0.0,12.7,2.0,0.0
2019,June,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,60.0,21.46,0.0,0.37,1.0,4.17,0.0,0.0
2019,June,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,270.0,19.25,0.61,43.17,0.44,20.53,8.0,0.0
2019,June,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,557.0,13.36,2.44,42.07,0.0,16.12,0.0,0.0
2019,June,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,971.0,66.06,19.82,96.54,0.93,110.65,7.0,1.0
2019,June,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1063.0,117.7,1.93,85.42,0.78,127.16,4.0,0.0
2019,July,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,791.0,96.85,12.88,51.82,0.7,79.76,23.0,2.0
2019,July,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,6489.0,232.33,22.92,472.53,4.16,333.06,43.0,3.0
2019,July,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,217.0,14.96,1.0,10.7,0.0,12.34,0.0,0.0
2019,July,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,3179.0,164.2,12.74,144.85,1.0,163.21,2.0,2.0
2019,July,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,540.0,10.64,0.03,31.25,0.0,24.09,1.0,1.0
2019,July,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1036.0,66.83,20.57,67.38,0.0,107.22,9.0,2.0
2019,July,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1166.0,80.85,4.46,72.91,0.0,93.77,2.0,1.0
2019,July,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,93.0,19.86,3.21,13.05,0.0,7.88,5.0,0.0
2019,July,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,62.0,21.35,0.0,0.5,0.0,6.15,0.0,0.0
2019,July,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,279.0,15.18,1.02,36.02,0.0,26.78,3.0,0.0
2019,August,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,813.0,94.28,11.73,85.27,1.9,80.81,13.0,1.0
2019,August,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,6572.0,222.64,15.96,848.76,6.46,478.18,54.0,7.0
2019,August,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,217.0,13.64,0.19,24.4,0.0,3.77,0.0,0.0
2019,August,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,3190.0,172.56,5.63,209.71,0.0,175.09,2.0,3.0
2019,August,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,93.0,9.91,0.0,15.61,0.0,7.48,1.0,0.0
2019,August,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,63.0,14.64,0.0,0.0,0.0,7.36,0.0,0.0
2019,August,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,279.0,22.19,0.54,56.79,0.0,22.47,10.0,0.0
2019,August,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,651.0,18.3,2.59,84.76,0.63,24.73,6.0,0.0
2019,August,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1157.0,62.36,8.13,136.58,0.0,124.93,4.0,0.0
2019,August,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1106.0,77.81,2.23,134.88,1.0,90.09,0.0,1.0
2019,September,American Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,616.0,32.65,4.84,35.77,0.0,41.73,1.0,4.0
2019,September,Alaska Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,5852.0,186.56,13.63,711.54,4.58,317.69,32.0,17.0
2019,September,JetBlue Airways,SEA,Seattle/Tacoma International Airport,Seattle,WA,187.0,9.49,0.72,21.56,0.0,9.24,0.0,1.0
2019,September,Delta Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,2617.0,95.29,8.41,143.77,1.0,120.53,0.0,4.0
2019,September,Frontier Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,72.0,3.33,0.83,3.4,0.0,2.45,0.0,0.0
2019,September,Hawaiian Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,60.0,22.63,0.45,2.02,0.0,2.9,0.0,0.0
2019,September,Spirit Air Lines,SEA,Seattle/Tacoma International Airport,Seattle,WA,153.0,5.62,0.0,13.82,0.0,5.56,0.0,0.0
2019,September,SkyWest Airlines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,784.0,18.38,3.21,41.73,0.0,22.68,0.0,1.0
2019,September,United Air Lines Inc.,SEA,Seattle/Tacoma International Airport,Seattle,WA,876.0,37.08,6.48,71.16,0.0,58.28,8.0,2.0
2019,September,Southwest Airlines Co.,SEA,Seattle/Tacoma International Airport,Seattle,WA,1019.0,41.81,0.16,56.25,0.0,41.78,4.0,2.0
2018,September,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,85.0,12.4,0.0,8.77,0.0,8.84,1.0,1.0
2018,September,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,60.0,9.49,0.0,0.21,0.0,1.29,0.0,0.0
2018,September,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2631.0,52.72,4.57,238.54,0.0,136.17,44.0,8.0
2018,September,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,5283.0,176.31,32.4,386.24,1.0,215.05,13.0,5.0
2018,September,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1404.0,52.34,2.29,130.39,1.97,98.02,38.0,0.0
2018,September,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1098.0,66.72,12.16,116.29,2.63,69.21,15.0,2.0
2018,September,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2053.0,89.34,4.48,186.98,0.0,110.2,53.0,3.0
2018,September,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,443.0,18.18,2.29,53.4,0.0,16.13,1.0,0.0
2018,September,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1291.0,44.94,4.28,118.43,0.0,21.35,0.0,1.0
2018,October,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1117.0,66.42,6.34,81.12,1.31,88.81,7.0,1.0
2018,October,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2127.0,101.31,3.48,179.85,1.36,159.99,34.0,6.0
2018,October,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,441.0,20.91,2.0,35.06,0.0,11.03,0.0,1.0
2018,October,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1359.0,40.77,3.33,64.18,0.0,20.72,1.0,4.0
2018,October,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,84.0,10.43,0.0,7.0,0.0,8.57,0.0,0.0
2018,October,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,62.0,15.55,0.0,0.0,1.45,0.0,0.0,0.0
2018,October,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2836.0,57.95,5.01,240.71,0.0,168.33,13.0,1.0
2018,October,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,5262.0,197.06,14.06,414.0,0.0,263.88,7.0,5.0
2018,October,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1482.0,59.87,3.17,102.64,0.22,126.11,28.0,1.0
2018,November,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1125.0,62.91,11.76,228.33,0.0,59.99,6.0,0.0
2018,November,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2109.0,48.97,7.35,347.1,2.0,132.57,95.0,6.0
2018,November,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,427.0,18.01,0.92,89.56,0.0,12.5,0.0,0.0
2018,November,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1222.0,36.76,11.94,255.95,0.0,38.36,0.0,5.0
2018,November,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,78.0,4.86,1.78,21.67,0.0,5.69,0.0,0.0
2018,November,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,60.0,10.6,0.0,0.0,0.0,1.4,0.0,0.0
2018,November,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3279.0,75.92,8.25,737.85,0.0,367.98,51.0,15.0
2018,November,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,4597.0,205.39,22.96,745.34,0.0,257.31,20.0,5.0
2018,November,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1260.0,86.11,10.63,193.03,0.0,157.23,41.0,0.0
2018,December,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1148.0,69.71,8.08,168.91,0.0,45.31,10.0,1.0
2018,December,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2130.0,54.43,5.4,300.45,0.34,109.38,69.0,5.0
2018,December,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,420.0,25.17,0.0,54.08,0.05,10.7,1.0,1.0
2018,December,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1145.0,33.32,3.76,153.72,0.0,16.2,0.0,2.0
2018,December,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,81.0,7.51,0.0,15.05,0.0,10.44,1.0,0.0
2018,December,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,75.0,13.49,0.0,0.0,0.0,1.51,1.0,1.0
2018,December,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3429.0,97.18,11.4,549.78,0.0,378.64,113.0,24.0
2018,December,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,4698.0,179.45,12.31,616.26,0.0,241.99,9.0,4.0
2018,December,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1180.0,64.73,3.55,151.12,0.0,145.6,41.0,4.0
2019,January,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1066.0,55.2,11.78,163.78,0.0,59.25,19.0,7.0
2019,January,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,2074.0,74.55,17.62,337.44,0.0,163.39,116.0,24.0
2019,January,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,445.0,22.16,2.32,82.41,0.0,14.11,13.0,2.0
2019,January,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1074.0,35.54,5.39,199.27,0.0,29.8,2.0,2.0
2019,January,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,71.0,6.93,0.0,16.57,0.0,2.5,0.0,0.0
2019,January,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,68.0,17.79,0.0,0.0,2.31,1.89,0.0,0.0
2019,January,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3394.0,107.59,17.85,466.98,1.01,335.56,289.0,29.0
2019,January,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,4303.0,160.99,32.49,664.23,0.0,215.3,40.0,9.0
2019,January,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1207.0,51.39,7.04,152.23,0.0,107.34,87.0,0.0
2019,February,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,972.0,74.48,6.2,244.25,0.0,70.08,21.0,6.0
2019,February,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1855.0,84.88,19.21,414.52,0.0,182.39,136.0,26.0
2019,February,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,406.0,31.21,2.55,100.32,0.0,14.92,4.0,0.0
2019,February,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,975.0,48.86,12.52,224.45,1.0,51.18,0.0,1.0
2019,February,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,62.0,6.04,0.32,17.12,0.0,7.51,0.0,0.0
2019,February,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,56.0,7.31,0.0,1.0,0.0,6.69,0.0,0.0
2019,February,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3131.0,106.48,15.34,544.03,1.49,344.66,315.0,24.0
2019,February,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3789.0,156.01,24.3,794.36,0.0,213.34,27.0,6.0
2019,February,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1068.0,85.42,6.66,139.43,1.0,148.49,111.0,3.0
2019,March,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1092.0,63.96,6.2,243.77,1.99,82.08,16.0,5.0
2019,March,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1958.0,74.09,5.26,290.12,0.0,155.52,72.0,11.0
2019,March,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,450.0,19.34,1.22,79.8,0.0,15.64,4.0,0.0
2019,March,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1146.0,43.69,6.65,221.93,0.0,36.72,0.0,0.0
2019,March,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,84.0,6.5,0.62,18.55,0.0,4.34,1.0,0.0
2019,March,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,62.0,9.93,0.0,0.0,0.0,7.07,0.0,0.0
2019,March,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3780.0,123.45,11.15,656.55,0.0,418.85,169.0,28.0
2019,March,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,4595.0,180.74,14.64,851.94,0.0,301.68,26.0,5.0
2019,March,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1212.0,93.33,2.0,142.47,0.12,147.07,103.0,2.0
2019,April,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1052.0,81.09,8.97,87.78,0.0,64.16,24.0,0.0
2019,April,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1814.0,81.17,5.93,156.44,0.0,117.46,29.0,6.0
2019,April,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,438.0,29.51,1.49,35.41,0.0,19.59,2.0,0.0
2019,April,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1135.0,41.92,2.58,101.45,0.0,33.05,0.0,2.0
2019,April,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,84.0,8.24,0.0,8.49,0.0,5.27,0.0,0.0
2019,April,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,April,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3333.0,77.86,3.36,325.77,0.0,190.01,19.0,21.0
2019,April,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,4757.0,190.75,22.22,354.05,0.0,291.98,23.0,3.0
2019,April,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1170.0,88.71,2.5,85.05,0.28,105.45,56.0,0.0
2019,May,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,117.0,12.52,0.22,24.57,0.0,22.68,1.0,0.0
2019,May,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,62.0,19.8,0.0,0.0,1.2,1.0,0.0,0.0
2019,May,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3378.0,87.7,14.11,523.23,0.0,285.96,86.0,22.0
2019,May,United Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,4845.0,198.26,39.79,657.58,0.0,349.36,18.0,5.0
2019,May,Southwest Airlines Co.,SFO,San Francisco International Airport,San Francisco,CA,1194.0,92.25,7.45,147.47,1.0,151.84,59.0,0.0
2019,May,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1176.0,103.79,13.95,187.74,1.2,119.32,31.0,4.0
2019,May,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1891.0,67.68,7.91,341.67,0.0,128.74,26.0,5.0
2019,May,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,453.0,26.23,1.95,81.03,0.0,18.79,1.0,0.0
2019,May,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1248.0,39.79,2.0,231.6,0.0,24.61,0.0,0.0
2019,June,American Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1215.0,116.61,13.07,127.61,1.53,144.17,72.0,0.0
2019,June,Alaska Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1939.0,95.36,12.01,219.82,2.35,150.46,46.0,3.0
2019,June,JetBlue Airways,SFO,San Francisco International Airport,San Francisco,CA,438.0,30.13,3.66,57.13,0.0,17.08,0.0,1.0
2019,June,Delta Air Lines Inc.,SFO,San Francisco International Airport,San Francisco,CA,1401.0,87.08,8.24,154.41,0.0,71.27,0.0,1.0
2019,June,Frontier Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,153.0,14.79,1.83,26.04,0.0,15.35,6.0,0.0
2019,June,Hawaiian Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,60.0,15.12,0.0,0.0,1.0,0.88,0.0,0.0
2019,June,SkyWest Airlines Inc.,SFO,San Francisco International Airport,San Francisco,CA,3251.0,102.83,12.31,297.35,1.0,287.51,40.0,5.0
